timestamp,avg_tegangan,avg_arus,avg_daya,max_daya,energi_kwh,avg_frekuensi,avg_pf
2025-04-19 02:15:00,226.47,2.6024,589.37,883.58,0.147342,49.93,0.823
2025-04-19 02:30:00,223.91,2.9683,664.61,1293.05,0.166153,49.88,0.852
2025-04-19 02:45:00,221.44,2.8018,620.41,1315.00,0.155102,49.90,0.901
2025-04-19 03:00:00,218.95,2.4304,532.12,1120.10,0.133031,49.93,0.877
2025-04-19 03:15:00,222.43,2.8394,631.57,1096.13,0.157892,49.86,0.957
2025-04-19 03:30:00,226.25,2.3475,531.13,1024.14,0.132783,49.97,0.922
2025-04-19 03:45:00,227.44,2.8101,639.12,1330.65,0.159781,49.87,0.902
2025-04-19 04:00:00,226.62,3.3539,760.05,1173.47,0.190012,50.06,0.930
2025-04-19 04:15:00,226.35,2.7791,629.06,972.29,0.157265,49.92,0.854
2025-04-19 04:30:00,227.86,4.8080,1095.53,1985.51,0.273883,49.93,0.928
2025-04-19 04:45:00,224.21,3.0651,687.23,1119.19,0.171807,50.20,0.826
2025-04-19 05:00:00,219.16,4.2248,925.92,1839.10,0.231480,49.84,0.881
2025-04-19 05:15:00,218.84,3.4396,752.73,1519.01,0.188182,49.87,0.913
2025-04-19 05:30:00,221.71,3.3568,744.22,1403.52,0.186055,50.06,0.930
2025-04-19 05:45:00,220.56,3.6004,794.11,1268.60,0.198528,49.87,0.895
2025-04-19 06:00:00,226.15,3.7903,857.19,1555.35,0.214297,49.98,0.839
2025-04-19 06:15:00,225.97,5.6008,1265.63,2762.44,0.316408,50.19,0.881
2025-04-19 06:30:00,226.59,2.9947,678.57,1413.80,0.169643,49.97,0.853
2025-04-19 06:45:00,221.88,3.4709,770.11,1172.80,0.192527,49.99,0.944
2025-04-19 07:00:00,226.24,2.5349,573.51,825.45,0.143377,50.01,0.882
2025-04-19 07:15:00,224.51,2.8346,636.38,1016.58,0.159095,49.85,0.970
2025-04-19 07:30:00,218.87,2.7326,598.08,1282.18,0.149520,49.85,0.954
2025-04-19 07:45:00,217.53,2.7813,605.03,968.41,0.151259,49.90,0.836
2025-04-19 08:00:00,220.32,3.1657,697.46,1364.81,0.174366,50.07,0.973
2025-04-19 08:15:00,222.73,2.6186,583.24,818.53,0.145811,50.13,0.973
2025-04-19 08:30:00,223.16,3.3344,744.09,1594.59,0.186024,49.99,0.846
2025-04-19 08:45:00,218.08,2.9166,636.04,1310.70,0.159011,50.05,0.855
2025-04-19 09:00:00,220.78,3.6546,806.86,1543.83,0.201714,50.16,0.900
2025-04-19 09:15:00,218.70,3.5497,776.31,1503.88,0.194078,49.88,0.897
2025-04-19 09:30:00,220.03,3.5209,774.70,1265.18,0.193676,50.04,0.975
2025-04-19 09:45:00,227.70,4.0269,916.93,1300.90,0.229233,50.02,0.965
2025-04-19 10:00:00,223.82,6.3584,1423.13,2679.87,0.355783,49.85,0.830
2025-04-19 10:15:00,218.26,5.7089,1246.05,2238.28,0.311513,50.09,0.894
2025-04-19 10:30:00,220.18,5.4799,1206.58,2006.53,0.301644,49.81,0.898
2025-04-19 10:45:00,226.86,5.6805,1288.67,2203.60,0.322167,50.12,0.928
2025-04-19 11:00:00,227.66,6.6105,1504.94,2443.16,0.376234,49.88,0.836
2025-04-19 11:15:00,220.09,7.0984,1562.31,3032.25,0.390578,50.10,0.845
2025-04-19 11:30:00,218.19,6.3125,1377.33,2223.19,0.344332,49.86,0.889
2025-04-19 11:45:00,219.35,6.3668,1396.58,2147.77,0.349145,49.92,0.876
2025-04-19 12:00:00,224.61,7.4070,1663.71,3387.94,0.415927,49.86,0.889
2025-04-19 12:15:00,225.02,8.2923,1865.96,3857.50,0.466489,50.18,0.869
2025-04-19 12:30:00,217.73,6.6819,1454.85,2744.76,0.363713,50.08,0.867
2025-04-19 12:45:00,219.66,8.6049,1890.16,3350.43,0.472540,49.95,0.878
2025-04-19 13:00:00,222.75,6.2923,1401.59,2493.67,0.350398,50.18,0.889
2025-04-19 13:15:00,227.66,7.4848,1704.01,2780.22,0.426003,49.84,0.837
2025-04-19 13:30:00,223.37,7.3436,1640.33,3338.26,0.410083,49.98,0.822
2025-04-19 13:45:00,222.57,7.6555,1703.89,2554.57,0.425972,49.89,0.969
2025-04-19 14:00:00,223.84,12.1237,2713.81,7090.65,0.678452,50.08,0.845
2025-04-19 14:15:00,218.29,6.1678,1346.36,2324.68,0.336589,50.16,0.851
2025-04-19 14:30:00,226.84,6.1165,1387.47,2192.11,0.346869,50.11,0.903
2025-04-19 14:45:00,217.80,6.1996,1350.27,1951.53,0.337568,50.06,0.875
2025-04-19 15:00:00,221.92,5.3219,1181.01,1747.61,0.295254,49.99,0.857
2025-04-19 15:15:00,223.93,5.2128,1167.29,1813.46,0.291823,50.04,0.883
2025-04-19 15:30:00,226.91,5.2536,1192.10,2168.09,0.298024,50.00,0.837
2025-04-19 15:45:00,219.00,5.1510,1128.09,1807.07,0.282021,49.85,0.884
2025-04-19 16:00:00,225.35,4.4203,996.10,2308.37,0.249025,50.16,0.877
2025-04-19 16:15:00,226.11,2.9999,678.30,1209.53,0.169574,49.85,0.911
2025-04-19 16:30:00,225.73,3.2089,724.35,1138.88,0.181089,49.82,0.935
2025-04-19 16:45:00,218.06,3.9099,852.59,1802.62,0.213147,50.15,0.881
2025-04-19 17:00:00,226.51,1.9492,441.51,657.04,0.110378,49.80,0.866
2025-04-19 17:15:00,224.10,2.0632,462.38,658.12,0.115594,49.96,0.908
2025-04-19 17:30:00,218.43,2.3825,520.41,788.37,0.130102,50.03,0.945
2025-04-19 17:45:00,227.94,2.2721,517.89,897.33,0.129473,49.82,0.880
2025-04-19 18:00:00,217.59,2.0920,455.20,968.38,0.113799,50.14,0.891
2025-04-19 18:15:00,227.68,1.8321,417.14,674.61,0.104285,50.03,0.821
2025-04-19 18:30:00,219.53,1.9060,418.41,683.50,0.104604,50.10,0.839
2025-04-19 18:45:00,220.07,1.8856,414.95,777.17,0.103737,50.06,0.873
2025-04-19 19:00:00,218.36,1.5893,347.04,516.03,0.086759,49.87,0.900
2025-04-19 19:15:00,222.88,1.6538,368.61,735.36,0.092152,50.16,0.971
2025-04-19 19:30:00,224.99,1.9417,436.88,645.77,0.109219,50.11,0.938
2025-04-19 19:45:00,218.73,1.8726,409.59,595.61,0.102399,49.91,0.896
2025-04-19 20:00:00,221.34,1.6848,372.91,780.27,0.093228,50.18,0.925
2025-04-19 20:15:00,220.76,1.6464,363.47,566.28,0.090867,50.12,0.932
2025-04-19 20:30:00,221.01,1.7883,395.22,759.32,0.098804,49.83,0.864
2025-04-19 20:45:00,222.55,1.4665,326.36,484.56,0.081589,49.98,0.857
2025-04-19 21:00:00,220.97,1.5984,353.20,500.11,0.088299,49.99,0.886
2025-04-19 21:15:00,227.69,2.0091,457.45,675.88,0.114362,49.86,0.930
2025-04-19 21:30:00,220.03,1.9894,437.71,905.59,0.109428,49.88,0.916
2025-04-19 21:45:00,220.97,1.6091,355.57,563.89,0.088894,49.83,0.926
2025-04-19 22:00:00,222.99,3.7322,832.25,1409.75,0.208063,50.12,0.969
2025-04-19 22:15:00,227.18,2.5359,576.11,867.37,0.144027,49.90,0.944
2025-04-19 22:30:00,225.19,2.3610,531.66,902.78,0.132915,50.10,0.933
2025-04-19 22:45:00,226.76,4.2951,973.98,2125.58,0.243495,50.14,0.895
2025-04-19 23:00:00,220.92,5.7189,1263.39,2137.65,0.315848,50.07,0.863
2025-04-19 23:15:00,223.86,5.1489,1152.64,1938.03,0.288159,50.04,0.897
2025-04-19 23:30:00,225.88,5.8028,1310.72,1927.16,0.327681,49.96,0.943
2025-04-19 23:45:00,224.37,5.9238,1329.13,2589.51,0.332284,50.04,0.962
2025-04-20 00:00:00,217.51,7.2621,1579.58,2910.19,0.394895,49.83,0.945
2025-04-20 00:15:00,223.14,6.7769,1512.22,2144.70,0.378056,49.82,0.980
2025-04-20 00:30:00,226.78,5.6954,1291.57,1814.67,0.322892,49.91,0.910
2025-04-20 00:45:00,223.86,5.7103,1278.33,1935.65,0.319583,50.04,0.938
2025-04-20 01:00:00,222.17,6.8004,1510.84,3958.14,0.377710,49.94,0.827
2025-04-20 01:15:00,225.17,5.3602,1206.98,1939.96,0.301746,49.97,0.919
2025-04-20 01:30:00,223.64,4.6038,1029.58,1725.82,0.257395,50.07,0.889
2025-04-20 01:45:00,223.09,4.5528,1015.66,2167.59,0.253915,49.80,0.928
2025-04-20 02:00:00,218.63,3.2511,710.79,1422.75,0.177698,49.97,0.877
2025-04-20 02:15:00,221.22,2.6917,595.45,1133.40,0.148863,50.07,0.822
2025-04-20 02:30:00,218.17,2.8825,628.87,1027.20,0.157219,50.15,0.927
2025-04-20 02:45:00,224.94,3.4310,771.77,1334.41,0.192943,49.98,0.851
2025-04-20 03:00:00,225.50,2.9021,654.44,1155.61,0.163609,49.85,0.875
2025-04-20 03:15:00,225.06,2.3911,538.15,1051.99,0.134537,50.15,0.935
2025-04-20 03:30:00,221.43,2.9726,658.23,966.23,0.164556,50.16,0.959
2025-04-20 03:45:00,218.52,2.4054,525.64,933.00,0.131409,49.86,0.929
2025-04-20 04:00:00,226.84,3.0698,696.34,1119.24,0.174086,49.89,0.854
2025-04-20 04:15:00,227.84,2.8120,640.68,902.01,0.160169,49.98,0.901
2025-04-20 04:30:00,225.93,3.2098,725.19,1411.53,0.181296,49.99,0.826
2025-04-20 04:45:00,219.54,3.4587,759.31,1223.96,0.189828,50.01,0.900
2025-04-20 05:00:00,220.06,5.3815,1184.24,3314.33,0.296061,50.09,0.866
2025-04-20 05:15:00,222.55,3.7482,834.15,1527.50,0.208538,50.05,0.947
2025-04-20 05:30:00,228.00,3.6820,839.50,1595.83,0.209874,49.90,0.870
2025-04-20 05:45:00,224.34,3.4915,783.27,1257.55,0.195818,50.04,0.864
2025-04-20 06:00:00,225.67,3.5302,796.64,1292.79,0.199159,50.01,0.874
2025-04-20 06:15:00,222.96,3.2432,723.13,1453.41,0.180781,49.89,0.955
2025-04-20 06:30:00,218.70,3.2855,718.53,1292.56,0.179633,49.90,0.871
2025-04-20 06:45:00,223.71,3.3218,743.14,1162.95,0.185784,50.11,0.911
2025-04-20 07:00:00,218.45,2.8056,612.90,1130.66,0.153224,50.11,0.874
2025-04-20 07:15:00,227.93,2.4208,551.76,1028.08,0.137941,50.14,0.941
2025-04-20 07:30:00,221.24,5.2664,1165.15,1991.54,0.291287,49.89,0.875
2025-04-20 07:45:00,219.29,2.9264,641.73,1100.10,0.160433,50.09,0.858
2025-04-20 08:00:00,221.79,2.6175,580.52,829.40,0.145130,50.03,0.953
2025-04-20 08:15:00,223.18,2.6953,601.53,1231.69,0.150382,50.10,0.886
2025-04-20 08:30:00,221.13,3.4472,762.28,1477.89,0.190571,50.12,0.962
2025-04-20 08:45:00,223.44,5.2034,1162.64,1995.40,0.290661,49.94,0.902
2025-04-20 09:00:00,222.46,4.3347,964.30,1734.94,0.241075,50.03,0.945
2025-04-20 09:15:00,223.07,4.3340,966.77,1893.79,0.241693,50.07,0.822
2025-04-20 09:30:00,220.56,4.4459,980.59,2039.51,0.245147,50.05,0.962
2025-04-20 09:45:00,227.76,3.6229,825.17,1724.53,0.206292,50.07,0.938
2025-04-20 10:00:00,223.26,6.4303,1435.65,2690.84,0.358913,49.92,0.864
2025-04-20 10:15:00,225.89,5.8700,1325.97,2325.64,0.331493,50.02,0.878
2025-04-20 10:30:00,222.09,5.1817,1150.80,1777.17,0.287700,50.11,0.878
2025-04-20 10:45:00,224.40,6.2493,1402.36,2428.59,0.350589,49.99,0.877
2025-04-20 11:00:00,217.79,6.7694,1474.28,2321.42,0.368569,50.01,0.857
2025-04-20 11:15:00,223.09,6.4974,1449.53,2867.71,0.362382,50.04,0.888
2025-04-20 11:30:00,223.44,7.2861,1628.03,3346.75,0.407007,50.19,0.937
2025-04-20 11:45:00,221.59,6.5593,1453.50,2919.68,0.363375,49.87,0.872
2025-04-20 12:00:00,221.79,6.9822,1548.60,2509.22,0.387151,50.12,0.886
2025-04-20 12:15:00,220.79,8.3149,1835.89,2674.99,0.458972,49.86,0.920
2025-04-20 12:30:00,218.39,9.9013,2162.33,3877.17,0.540582,50.19,0.899
2025-04-20 12:45:00,224.18,7.0928,1590.07,3156.32,0.397517,49.97,0.848
2025-04-20 13:00:00,218.07,6.5114,1419.97,2177.26,0.354991,49.99,0.860
2025-04-20 13:15:00,222.26,6.8186,1515.50,2817.16,0.378874,50.13,0.901
2025-04-20 13:30:00,223.18,6.5949,1471.83,2189.58,0.367958,49.90,0.932
2025-04-20 13:45:00,226.53,7.7449,1754.47,3146.02,0.438618,50.13,0.866
2025-04-20 14:00:00,225.36,6.0129,1355.09,2974.73,0.338772,50.00,0.938
2025-04-20 14:15:00,224.39,7.6042,1706.32,3044.90,0.426581,49.91,0.904
2025-04-20 14:30:00,223.04,5.8902,1313.74,2844.95,0.328436,50.19,0.833
2025-04-20 14:45:00,222.40,6.4075,1425.01,2597.75,0.356253,50.13,0.935
2025-04-20 15:00:00,224.87,5.9609,1340.41,2803.94,0.335101,50.12,0.975
2025-04-20 15:15:00,220.11,5.6357,1240.48,1876.94,0.310120,50.01,0.950
2025-04-20 15:30:00,222.12,5.4112,1201.90,1946.73,0.300476,49.82,0.962
2025-04-20 15:45:00,227.88,4.7430,1080.85,2254.78,0.270213,50.07,0.877
2025-04-20 16:00:00,220.31,3.5068,772.57,1641.85,0.193143,50.00,0.895
2025-04-20 16:15:00,227.35,5.3566,1217.85,2334.21,0.304462,50.09,0.838
2025-04-20 16:30:00,218.22,6.2489,1363.64,2841.06,0.340910,50.16,0.979
2025-04-20 16:45:00,218.40,3.8638,843.86,1383.77,0.210965,50.01,0.949
2025-04-20 17:00:00,219.99,1.6516,363.34,721.61,0.090835,50.13,0.919
2025-04-20 17:15:00,225.51,1.8668,420.99,831.98,0.105246,49.95,0.893
2025-04-20 17:30:00,218.14,1.9449,424.26,869.73,0.106065,49.85,0.956
2025-04-20 17:45:00,224.91,1.8978,426.85,777.03,0.106711,49.90,0.958
2025-04-20 18:00:00,225.50,1.7138,386.45,836.65,0.096613,49.91,0.831
2025-04-20 18:15:00,221.69,1.8553,411.30,851.18,0.102825,49.93,0.867
2025-04-20 18:30:00,221.03,2.4653,544.91,1766.32,0.136226,49.81,0.967
2025-04-20 18:45:00,224.13,1.5452,346.33,684.18,0.086582,50.09,0.908
2025-04-20 19:00:00,227.42,1.6316,371.07,760.29,0.092768,50.04,0.939
2025-04-20 19:15:00,227.79,1.3958,317.95,587.77,0.079488,50.10,0.856
2025-04-20 19:30:00,223.84,2.3893,534.82,1148.98,0.133706,50.14,0.956
2025-04-20 19:45:00,222.71,1.7088,380.57,766.57,0.095143,50.11,0.842
2025-04-20 20:00:00,227.10,1.6052,364.54,790.35,0.091134,49.97,0.887
2025-04-20 20:15:00,217.63,1.6789,365.39,584.57,0.091346,50.13,0.895
2025-04-20 20:30:00,223.39,1.7636,393.97,718.46,0.098492,50.05,0.903
2025-04-20 20:45:00,222.64,1.6566,368.82,660.70,0.092206,50.11,0.853
2025-04-20 21:00:00,221.38,1.9536,432.48,653.57,0.108121,49.94,0.961
2025-04-20 21:15:00,217.93,1.9061,415.40,645.15,0.103850,49.91,0.961
2025-04-20 21:30:00,223.81,1.5600,349.14,625.54,0.087286,49.83,0.919
2025-04-20 21:45:00,227.10,1.5079,342.43,751.80,0.085609,49.95,0.910
2025-04-20 22:00:00,223.27,1.8610,415.50,748.60,0.103874,50.16,0.896
2025-04-20 22:15:00,226.50,1.8890,427.87,625.57,0.106967,50.00,0.932
2025-04-20 22:30:00,223.99,2.1260,476.20,839.50,0.119049,50.03,0.828
2025-04-20 22:45:00,224.00,2.0003,448.06,697.80,0.112016,49.95,0.912
2025-04-20 23:00:00,222.51,4.1282,918.56,1699.95,0.229640,50.14,0.835
2025-04-20 23:15:00,220.57,4.6089,1016.58,1833.80,0.254145,50.15,0.910
2025-04-20 23:30:00,219.24,4.9863,1093.19,1979.73,0.273298,50.11,0.833
2025-04-20 23:45:00,222.85,4.5105,1005.19,2026.04,0.251298,49.87,0.885
2025-04-21 00:00:00,222.71,8.3794,1866.19,3834.17,0.466549,49.87,0.955
2025-04-21 00:15:00,220.46,4.5926,1012.47,1991.23,0.253117,50.11,0.944
2025-04-21 00:30:00,223.73,5.2761,1180.41,1981.22,0.295103,49.83,0.900
2025-04-21 00:45:00,221.27,4.7369,1048.14,2267.34,0.262036,49.85,0.977
2025-04-21 01:00:00,224.54,4.3522,977.25,1988.70,0.244313,49.88,0.820
2025-04-21 01:15:00,218.47,4.1557,907.89,1316.31,0.226972,50.12,0.922
2025-04-21 01:30:00,217.55,4.8417,1053.29,1491.37,0.263324,49.94,0.976
2025-04-21 01:45:00,222.89,3.8102,849.26,1865.81,0.212315,50.12,0.930
2025-04-21 02:00:00,227.76,2.9367,668.87,964.07,0.167216,50.03,0.901
2025-04-21 02:15:00,219.49,2.9746,652.91,1319.60,0.163227,50.19,0.962
2025-04-21 02:30:00,218.88,2.3732,519.46,852.07,0.129865,50.19,0.905
2025-04-21 02:45:00,224.61,2.3660,531.44,909.37,0.132860,50.17,0.896
2025-04-21 03:00:00,218.75,2.5089,548.82,910.14,0.137205,50.07,0.960
2025-04-21 03:15:00,223.70,2.5438,569.06,990.00,0.142266,49.91,0.915
2025-04-21 03:30:00,225.83,2.7034,610.52,1049.73,0.152631,49.88,0.913
2025-04-21 03:45:00,224.32,2.4713,554.36,968.41,0.138590,49.86,0.859
2025-04-21 04:00:00,227.17,2.9344,666.61,952.32,0.166651,49.97,0.875
2025-04-21 04:15:00,220.66,2.3980,529.15,838.51,0.132288,50.11,0.954
2025-04-21 04:30:00,220.12,2.6638,586.35,1175.36,0.146588,50.00,0.853
2025-04-21 04:45:00,225.85,2.2650,511.55,976.13,0.127888,49.88,0.888
2025-04-21 05:00:00,227.16,3.3682,765.12,1551.17,0.191280,50.20,0.956
2025-04-21 05:15:00,225.90,2.9346,662.93,1129.06,0.165732,50.15,0.858
2025-04-21 05:30:00,222.20,3.0640,680.84,1219.61,0.170209,50.09,0.833
2025-04-21 05:45:00,227.34,3.3649,764.96,1174.28,0.191241,49.97,0.848
2025-04-21 06:00:00,225.59,3.2539,734.06,1430.26,0.183515,49.82,0.884
2025-04-21 06:15:00,226.25,2.9562,668.83,1009.34,0.167207,50.08,0.865
2025-04-21 06:30:00,218.40,3.3108,723.08,1106.93,0.180770,50.17,0.934
2025-04-21 06:45:00,223.31,2.5406,567.34,866.54,0.141835,49.97,0.882
2025-04-21 07:00:00,222.37,2.1616,480.67,692.26,0.120166,50.02,0.924
2025-04-21 07:15:00,222.98,2.1364,476.36,967.72,0.119090,49.99,0.899
2025-04-21 07:30:00,227.53,3.6906,839.72,2134.93,0.209930,49.92,0.944
2025-04-21 07:45:00,222.71,2.3380,520.72,851.11,0.130179,50.09,0.878
2025-04-21 08:00:00,227.13,2.7409,622.54,1046.45,0.155636,50.19,0.883
2025-04-21 08:15:00,221.68,2.2884,507.29,1027.21,0.126821,49.81,0.913
2025-04-21 08:30:00,227.04,2.4702,560.85,905.04,0.140213,50.17,0.839
2025-04-21 08:45:00,218.44,2.3170,506.13,1033.87,0.126531,49.94,0.914
2025-04-21 09:00:00,221.72,3.8121,845.22,1853.78,0.211306,49.97,0.871
2025-04-21 09:15:00,220.60,3.4152,753.40,1087.75,0.188350,50.12,0.967
2025-04-21 09:30:00,218.15,3.7572,819.63,1719.53,0.204906,50.12,0.976
2025-04-21 09:45:00,221.23,3.6440,806.18,1687.03,0.201545,49.82,0.939
2025-04-21 10:00:00,225.72,4.8994,1105.88,2258.58,0.276470,50.13,0.926
2025-04-21 10:15:00,218.61,8.3544,1826.36,2914.39,0.456589,50.01,0.956
2025-04-21 10:30:00,220.71,5.1706,1141.18,2311.66,0.285296,49.90,0.956
2025-04-21 10:45:00,226.74,5.2971,1201.04,1995.97,0.300260,50.04,0.905
2025-04-21 11:00:00,221.51,6.0478,1339.63,1980.58,0.334907,50.17,0.921
2025-04-21 11:15:00,220.84,6.2136,1372.22,2490.59,0.343055,49.85,0.978
2025-04-21 11:30:00,223.89,5.2013,1164.54,1734.98,0.291134,50.03,0.895
2025-04-21 11:45:00,220.12,5.5303,1217.33,2623.31,0.304332,49.99,0.904
2025-04-21 12:00:00,220.95,6.1623,1361.57,2942.06,0.340392,50.00,0.888
2025-04-21 12:15:00,220.88,6.0709,1340.92,2650.79,0.335229,49.91,0.860
2025-04-21 12:30:00,218.26,6.7499,1473.24,3094.29,0.368310,49.93,0.961
2025-04-21 12:45:00,226.87,5.8816,1334.37,2852.35,0.333593,49.92,0.953
2025-04-21 13:00:00,218.03,6.3984,1395.02,1976.70,0.348756,49.97,0.958
2025-04-21 13:15:00,221.93,7.0101,1555.77,3317.22,0.388943,50.00,0.904
2025-04-21 13:30:00,223.15,6.2359,1391.56,2054.51,0.347889,50.08,0.825
2025-04-21 13:45:00,222.54,6.0253,1340.88,2353.13,0.335221,50.02,0.836
2025-04-21 14:00:00,221.80,6.0502,1341.95,2835.90,0.335487,50.01,0.971
2025-04-21 14:15:00,219.50,8.1396,1786.64,3221.68,0.446660,50.10,0.937
2025-04-21 14:30:00,221.83,6.0136,1333.99,2168.38,0.333498,49.90,0.924
2025-04-21 14:45:00,220.64,6.4172,1415.86,2531.36,0.353966,49.95,0.850
2025-04-21 15:00:00,219.16,4.1027,899.13,1276.07,0.224782,49.90,0.829
2025-04-21 15:15:00,222.41,4.0480,900.32,1786.01,0.225081,49.92,0.934
2025-04-21 15:30:00,217.72,4.8689,1060.05,1996.45,0.265011,50.07,0.974
2025-04-21 15:45:00,220.10,4.5651,1004.78,1941.10,0.251196,50.13,0.824
2025-04-21 16:00:00,221.64,2.6845,595.00,1076.32,0.148749,50.09,0.924
2025-04-21 16:15:00,220.88,4.3292,956.23,1579.40,0.239058,50.14,0.858
2025-04-21 16:30:00,219.52,2.6693,585.97,1159.72,0.146493,49.95,0.957
2025-04-21 16:45:00,223.29,4.3538,972.15,2410.80,0.243038,50.20,0.849
2025-04-21 17:00:00,220.81,1.6987,375.10,605.13,0.093774,50.03,0.978
2025-04-21 17:15:00,223.35,1.8096,404.18,833.66,0.101045,50.11,0.961
2025-04-21 17:30:00,218.44,2.0281,443.02,790.32,0.110756,49.94,0.941
2025-04-21 17:45:00,225.46,1.7210,388.02,592.01,0.097004,49.81,0.856
2025-04-21 18:00:00,221.03,1.9166,423.63,709.44,0.105908,50.15,0.933
2025-04-21 18:15:00,224.01,1.9188,429.83,773.37,0.107457,49.94,0.867
2025-04-21 18:30:00,227.92,1.8406,419.51,604.01,0.104878,50.02,0.873
2025-04-21 18:45:00,221.37,1.9400,429.46,803.25,0.107364,49.87,0.865
2025-04-21 19:00:00,220.29,1.7725,390.47,723.26,0.097617,49.82,0.887
2025-04-21 19:15:00,227.97,1.5126,344.83,726.33,0.086207,49.95,0.897
2025-04-21 19:30:00,223.15,1.5014,335.04,674.11,0.083761,49.98,0.887
2025-04-21 19:45:00,220.62,2.6638,587.70,1320.38,0.146925,50.17,0.915
2025-04-21 20:00:00,224.53,1.7437,391.50,570.10,0.097875,49.98,0.887
2025-04-21 20:15:00,219.99,1.6344,359.57,628.03,0.089892,50.19,0.900
2025-04-21 20:30:00,222.30,1.7419,387.21,568.25,0.096803,49.88,0.892
2025-04-21 20:45:00,223.80,3.0160,675.00,1193.20,0.168749,49.85,0.839
2025-04-21 21:00:00,221.23,1.7018,376.49,576.29,0.094122,50.03,0.870
2025-04-21 21:15:00,221.01,1.8909,417.90,766.68,0.104476,50.15,0.937
2025-04-21 21:30:00,219.77,1.9044,418.53,908.62,0.104633,50.02,0.887
2025-04-21 21:45:00,223.73,1.6697,373.57,611.72,0.093392,49.81,0.970
2025-04-21 22:00:00,227.85,2.1813,496.99,1022.41,0.124247,49.97,0.969
2025-04-21 22:15:00,223.11,1.8921,422.14,843.32,0.105536,49.84,0.977
2025-04-21 22:30:00,224.60,2.1367,479.90,964.27,0.119975,49.84,0.963
2025-04-21 22:45:00,223.66,1.9915,445.42,673.95,0.111355,49.80,0.867
2025-04-21 23:00:00,219.47,4.5835,1005.96,1936.12,0.251491,49.82,0.917
2025-04-21 23:15:00,221.48,4.4098,976.68,1437.30,0.244171,49.88,0.940
2025-04-21 23:30:00,224.15,4.8067,1077.44,1513.02,0.269360,49.95,0.840
2025-04-21 23:45:00,223.40,4.6440,1037.49,1617.62,0.259372,49.82,0.915
2025-04-22 00:00:00,220.53,5.4760,1207.59,2130.34,0.301897,50.00,0.910
2025-04-22 00:15:00,225.67,5.1999,1173.47,2136.95,0.293366,50.04,0.921
2025-04-22 00:30:00,222.82,5.0271,1120.13,1589.44,0.280033,49.83,0.974
2025-04-22 00:45:00,220.08,4.9289,1084.75,2348.73,0.271187,50.13,0.908
2025-04-22 01:00:00,219.87,4.2459,933.55,1518.45,0.233387,50.17,0.925
2025-04-22 01:15:00,222.80,6.7090,1494.77,2895.86,0.373693,49.91,0.976
2025-04-22 01:30:00,222.00,4.8293,1072.10,2279.80,0.268026,50.08,0.931
2025-04-22 01:45:00,220.03,4.5875,1009.36,1979.99,0.252339,50.17,0.946
2025-04-22 02:00:00,219.91,4.2846,942.22,1197.07,0.235555,49.82,0.892
2025-04-22 02:15:00,220.74,2.9277,646.27,1157.56,0.161568,50.19,0.905
2025-04-22 02:30:00,226.22,2.4008,543.12,1154.68,0.135779,50.03,0.938
2025-04-22 02:45:00,220.95,2.4678,545.28,936.23,0.136319,49.87,0.925
2025-04-22 03:00:00,225.86,2.2076,498.61,1027.27,0.124653,50.16,0.927
2025-04-22 03:15:00,218.08,2.4407,532.27,803.43,0.133067,49.82,0.876
2025-04-22 03:30:00,223.98,2.3397,524.04,787.06,0.131009,49.88,0.840
2025-04-22 03:45:00,227.00,2.4182,548.93,796.10,0.137232,50.04,0.821
2025-04-22 04:00:00,226.93,2.5833,586.24,1101.72,0.146560,49.83,0.865
2025-04-22 04:15:00,227.01,2.5421,577.09,1269.23,0.144272,50.04,0.841
2025-04-22 04:30:00,223.90,4.0165,899.28,2620.50,0.224821,49.94,0.907
2025-04-22 04:45:00,222.13,2.5274,561.41,1194.65,0.140352,50.18,0.824
2025-04-22 05:00:00,218.74,3.0017,656.59,1129.45,0.164148,49.99,0.896
2025-04-22 05:15:00,220.40,2.9240,644.43,966.93,0.161108,50.05,0.845
2025-04-22 05:30:00,225.73,3.3834,763.75,1317.63,0.190938,49.84,0.926
2025-04-22 05:45:00,222.34,3.4706,771.64,1505.57,0.192910,49.93,0.868
2025-04-22 06:00:00,222.35,2.9367,652.97,1123.48,0.163244,50.04,0.979
2025-04-22 06:15:00,227.27,3.1103,706.89,1139.72,0.176723,49.82,0.907
2025-04-22 06:30:00,225.03,2.5586,575.75,987.16,0.143939,50.14,0.875
2025-04-22 06:45:00,225.52,3.1269,705.17,1502.28,0.176293,50.19,0.921
2025-04-22 07:00:00,220.92,2.7514,607.84,971.66,0.151959,50.17,0.897
2025-04-22 07:15:00,222.35,2.2080,490.94,959.65,0.122736,49.90,0.905
2025-04-22 07:30:00,222.02,2.0335,451.48,820.42,0.112869,50.13,0.899
2025-04-22 07:45:00,223.83,2.2491,503.42,1012.50,0.125855,50.08,0.916
2025-04-22 08:00:00,223.67,2.2665,506.95,1060.88,0.126738,49.87,0.846
2025-04-22 08:15:00,219.70,2.6102,573.48,1232.38,0.143369,50.06,0.821
2025-04-22 08:30:00,219.36,2.8059,615.50,917.19,0.153875,49.91,0.855
2025-04-22 08:45:00,222.29,2.7362,608.23,1305.60,0.152057,49.97,0.889
2025-04-22 09:00:00,227.25,2.8928,657.38,1125.71,0.164344,49.82,0.926
